name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2020-07-27,30.2,17.6,23.3,29.4,17.6,23.3,15.6,65.8,0.845,100,4.17,rain,0,0,25.2,12.6,311,1016.4,14,9.7,253.7,22.3,8,,2020-07-27T05:15:44,2020-07-27T20:24:08,0.25,Rain,Clear conditions throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,remote"
"Budapest, MagyarorszГЎg",2020-07-28,31.7,15.8,24.5,32.1,15.8,24.6,16.2,63.1,0.085,100,4.17,rain,0,0,25.2,15.3,169.2,1015,17.5,10,287.4,24.7,9,,2020-07-28T05:16:57,2020-07-28T20:22:52,0.31,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-29,31,20.9,26,32,20.9,26.3,17.5,61.4,0.111,100,4.17,rain,0,0,25.2,12,0.7,1016,42,10,258,22.3,8,,2020-07-29T05:18:11,2020-07-29T20:21:34,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-30,32.1,19.6,26.2,32.7,19.6,26.5,16.7,58.3,0.085,100,4.17,rain,0,0,25.2,15.5,308,1017.6,34.7,10,233.3,20.2,8,,2020-07-30T05:19:25,2020-07-30T20:20:14,0.41,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-31,32.1,18.3,25.8,31.8,18.3,25.5,13.3,48.5,0.085,100,4.17,rain,0,0,36,17.7,307.9,1015.1,4.3,10,285.8,24.9,9,,2020-07-31T05:20:40,2020-07-31T20:18:52,0.45,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-01,29.7,16,23.9,28.2,16,23.5,10.5,46.3,0.085,100,4.17,rain,0,0,31.8,14,356.9,1014.2,0,10,284,24.3,9,,2020-08-01T05:21:55,2020-08-01T20:17:28,0.47,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-02,28.1,15.3,22.4,27.5,15.3,22.3,11.9,52.9,0.169,100,4.17,rain,0,0,,11.3,102.9,1014.4,40.2,10,266.2,23.1,9,,2020-08-02T05:23:11,2020-08-02T20:16:03,0.49,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-03,29,17.7,22.9,28.9,17.7,22.9,13.8,58.2,0.288,100,8.33,rain,0,0,,14.6,101.3,1009.3,62.1,10,148.2,12.8,6,,2020-08-03T05:24:28,2020-08-03T20:14:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-04,28,19.3,22.9,28.9,19.3,23.1,18.5,78.1,11.906,100,12.5,rain,0,0,32.4,10.8,47.2,1006.6,75.1,9.8,191.4,16.4,7,,2020-08-04T05:25:44,2020-08-04T20:13:08,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-05,24.3,17.1,20.9,24.3,17.1,20.9,17.7,82.3,1.781,100,16.67,rain,0,0,39.6,11,335.6,1013.5,73.9,10,85.8,7.5,3,,2020-08-05T05:27:01,2020-08-05T20:11:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-06,29.8,18.9,24.2,29.5,18.9,24.2,16.6,65,0,0,0,,0,0,28.8,13.4,43.7,1017.1,67.8,10,241.3,20.9,8,,2020-08-06T05:28:19,2020-08-06T20:10:07,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-07,31.4,19.9,26,31,19.9,25.9,15.2,53.2,0,0,0,,0,0,28.8,14.9,43.7,1018.7,60.9,10,223.5,19.1,8,,2020-08-07T05:29:37,2020-08-07T20:08:34,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-08,32.7,20.7,25.9,32.7,20.7,26,16.8,59.4,0.169,100,4.17,rain,0,0,25.2,11.7,28.5,1018.3,32.8,10,236.1,20.4,8,,2020-08-08T05:30:55,2020-08-08T20:06:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-09,32.3,19.5,25.2,32.8,19.5,25.5,18.5,69,2.535,100,4.17,rain,0,0,,13.3,33.4,1016.2,18.7,10,232.8,19.9,9,,2020-08-09T05:32:13,2020-08-09T20:05:24,0.65,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-10,32.1,19.4,25.1,31.7,19.4,25.2,17.6,66.4,0.581,100,4.17,rain,0,0,25.2,13.4,18.2,1015.5,35.5,10,204.9,17.7,8,,2020-08-10T05:33:32,2020-08-10T20:03:47,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-08-11,29.2,19.5,22.7,29.9,19.5,22.8,18.4,78.1,16.069,100,16.67,rain,0,0,25.2,16.3,11,1017,49.6,9.9,161.6,13.9,7,,2020-08-11T05:34:51,2020-08-11T20:02:08,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-08-12,30.7,18,24,30.2,18,23.9,16,64.6,0.085,100,4.17,rain,0,0,,7.8,5.5,1017.3,13.3,10,280.3,24.1,9,,2020-08-12T05:36:10,2020-08-12T20:00:28,0.79,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-13,30.7,16.9,24.3,30.2,16.9,24.2,14.6,57.2,0.169,100,4.17,rain,0,0,,12.5,145.3,1016.2,19.1,10,244.4,21,9,,2020-08-13T05:37:29,2020-08-13T19:58:47,0.84,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,remote"
"Budapest, MagyarorszГЎg",2020-08-14,27.6,19.4,23.1,27.9,19.4,23.2,16.5,67.4,0.445,100,8.33,rain,0,0,,9.2,221.8,1013.3,76.6,10,147,12.7,6,,2020-08-14T05:38:48,2020-08-14T19:57:05,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-15,29.3,18.5,22,29.6,18.5,22,17.5,77.8,11.858,100,12.5,rain,0,0,32.4,17.5,322.7,1012.2,62.1,10,163.5,14.1,8,,2020-08-15T05:40:08,2020-08-15T19:55:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-16,27.8,18.3,22,28.3,18.3,22,17.9,79.2,0.276,100,12.5,rain,0,0,25.2,11.1,33.8,1013.3,52.1,10,190.3,16.4,8,,2020-08-16T05:41:28,2020-08-16T19:53:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-17,28.1,18.3,22.4,28.9,18.3,22.5,18.1,78.6,4.578,100,16.67,rain,0,0,39.6,14.1,92.7,1012.3,58.3,9.7,150.9,13,6,,2020-08-17T05:42:47,2020-08-17T19:51:51,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-18,23.9,17.8,20.4,23.9,17.8,20.4,18.1,87.3,14.131,100,12.5,rain,0,0,,11.1,287.7,1009.6,79.3,8.4,166.6,14.3,6,,2020-08-18T05:44:07,2020-08-18T19:50:05,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-19,25.4,18.3,21.6,25.4,18.3,21.6,16.1,72.5,0.037,100,4.17,rain,0,0,36,22.2,307.8,1008.3,50.8,10,203,17.6,8,,2020-08-19T05:45:27,2020-08-19T19:48:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-20,28,16.3,22.2,28,16.3,22.2,15.1,66.9,0.169,100,4.17,rain,0,0,25.2,10.9,315.5,1012.4,7.3,10,235.5,20.4,8,,2020-08-20T05:46:47,2020-08-20T19:46:28,0.01,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-21,29.8,15.2,22.8,29.4,15.2,22.7,15.6,67.7,0.169,100,4.17,rain,0,0,,11.2,168.7,1016.9,6.4,10,252,21.7,8,,2020-08-21T05:48:07,2020-08-21T19:44:39,0.04,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-22,31.1,16.8,24.1,30.9,16.8,24.1,16.3,64.9,0.085,100,4.17,rain,0,0,25.2,10.7,147.3,1015.6,2.8,10,249.4,21.5,8,,2020-08-22T05:49:27,2020-08-22T19:42:48,0.08,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-23,26.9,18.4,23,27.1,18.4,23,16.3,67.5,0.025,100,8.33,rain,0,0,36,20.9,313.1,1014,43.6,10,164,13.9,8,,2020-08-23T05:50:47,2020-08-23T19:40:57,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-24,26.6,15.4,21.5,26.6,15.4,21.5,12.7,59.3,0.169,100,4.17,rain,0,0,25.2,13,305,1014.5,57.4,10,152.3,13,7,,2020-08-24T05:52:06,2020-08-24T19:39:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-25,26.4,16,21.9,26.4,16,21.9,11.1,52.4,0,0,0,,0,0,32.4,17.7,302.9,1013.6,45,10,234.3,20.4,8,,2020-08-25T05:53:26,2020-08-25T19:37:11,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-26,30.1,12.2,21.3,29.5,12.2,21.1,12.6,61.7,0.085,100,4.17,rain,0,0,28.8,17.4,199.8,1012.9,38.8,10,230.2,19.9,8,,2020-08-26T05:54:46,2020-08-26T19:35:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-27,25.7,18.6,22.5,25.7,18.6,22.5,9.5,44.4,0,0,0,,0,0,46.8,32,297.5,1013.8,59.4,10,230.5,19.8,8,,2020-08-27T05:56:06,2020-08-27T19:33:23,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-28,28.8,13,21.2,28.1,13,21.1,11.5,57,0,0,0,,0,0,25.2,14.1,141.6,1011.5,60.9,10,220.5,19.2,8,,2020-08-28T05:57:26,2020-08-28T19:31:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-29,33.3,17.6,24.9,33.9,17.6,25.1,15.4,57.5,0,0,0,,0,0,,13.4,130.4,1007,37.4,10,207.7,17.9,8,,2020-08-29T05:58:46,2020-08-29T19:29:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-30,34.1,18.3,26.3,33.4,18.3,26.2,15.8,55.9,0,0,0,,0,0,28.8,17.9,151.1,1007.3,68.8,10,200.2,17.3,7,,2020-08-30T06:00:06,2020-08-30T19:27:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-08-31,23.7,16.1,20.7,23.7,16.1,20.7,12.5,60.7,0,0,0,,0,0,36,22.5,320.3,1012.7,74,9.8,156.7,13.6,8,,2020-08-31T06:01:26,2020-08-31T19:25:38,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-01,20,14.9,16.4,20,14.9,16.4,14,86,15.531,100,12.5,rain,0,0,32.4,26.6,259.3,1008.6,91.7,9.8,59.2,5.1,4,,2020-09-01T06:02:46,2020-09-01T19:23:40,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-02,21.2,12.3,16.5,21.2,12.3,16.5,10.1,67.5,0,0,0,,0,0,28.8,18.2,300.3,1016.3,40.5,10,211.3,18.2,8,,2020-09-02T06:04:06,2020-09-02T19:21:41,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-03,22.7,10.1,16.6,22.7,10.1,16.6,10.3,69.3,0.169,100,4.17,rain,0,0,25.2,12.8,318.1,1021.3,26.1,10,211.2,18.2,8,,2020-09-03T06:05:26,2020-09-03T19:19:43,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-04,25,11.5,18.8,25,11.5,18.8,10.2,60.7,0,0,0,,0,0,25.2,14.6,309.6,1024.2,0.2,10,217.3,18.9,8,,2020-09-04T06:06:46,2020-09-04T19:17:43,0.53,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-05,27.4,12.7,20.3,27.5,12.7,20.3,14.2,70.9,0.085,100,4.17,rain,0,0,,8.9,155.7,1019.5,4.6,10,208.9,18.1,7,,2020-09-05T06:08:06,2020-09-05T19:15:43,0.55,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-06,28.3,13.3,21.7,28.2,13.3,21.7,14.7,67.9,0.423,100,8.33,rain,0,0,,8.5,348,1015,25.6,10,190.8,16.5,7,,2020-09-06T06:09:26,2020-09-06T19:13:43,0.58,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-07,24.7,16.2,20.4,24.7,16.2,20.4,14.5,70.2,0.085,100,4.17,rain,0,0,28.8,15.3,329.7,1017.7,30.4,10,189.8,16.4,7,,2020-09-07T06:10:46,2020-09-07T19:11:42,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-08,24.3,12.4,18,24.3,12.4,18,10.4,64,0,0,0,,0,0,,11.6,289.3,1026.4,22,10,197.2,16.9,8,,2020-09-08T06:12:05,2020-09-08T19:09:41,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-09,26,8.5,17.6,26,8.5,17.6,9.3,62.3,0.085,100,4.17,rain,0,0,,9.7,185.9,1024.7,0,10,207.8,18,7,,2020-09-09T06:13:25,2020-09-09T19:07:40,0.71,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-09-10,27.1,12.6,19.7,26.8,12.6,19.7,12.1,64.3,0.085,100,4.17,rain,0,0,25.2,13,339.7,1017.9,28.9,10,171.7,15.1,7,,2020-09-10T06:14:45,2020-09-10T19:05:38,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-11,26.9,15,21.1,26.9,15,21.1,13.4,63.6,0,0,0,,0,0,,9.8,54.5,1017.2,57.2,10,198.8,17.1,7,,2020-09-11T06:16:05,2020-09-11T19:03:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-12,28.8,15,21.7,28,15,21.5,12.7,60.2,0.338,100,4.17,rain,0,0,,7,14.2,1019.7,23.1,10,200.1,17.2,7,,2020-09-12T06:17:25,2020-09-12T19:01:34,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-13,29.4,15.7,22.3,28.8,15.7,22.2,13.5,60.2,0.254,100,4.17,rain,0,0,25.2,10,346.4,1024.5,7.1,10,176.2,15.2,6,,2020-09-13T06:18:45,2020-09-13T18:59:32,0.9,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-14,29.9,15.6,22.6,29,15.6,22.4,13.8,61.1,0.423,100,4.17,rain,0,0,,11.9,46.5,1027.6,12.4,10,193.8,16.6,7,,2020-09-14T06:20:05,2020-09-14T18:57:29,0.95,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-15,30.7,15.7,23.1,30.2,15.7,23,14.5,60.8,0.085,100,4.17,rain,0,0,,13.2,77.5,1024.4,20.4,10,194.3,16.9,7,,2020-09-15T06:21:26,2020-09-15T18:55:27,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-16,29.5,16.4,23.2,29,16.4,23.1,14.5,61.2,0.254,100,4.17,rain,0,0,25.2,11.6,109.3,1019.6,80.5,10,152.1,13.1,5,,2020-09-16T06:22:46,2020-09-16T18:53:24,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-17,29.7,16,22.6,28.8,16,22.5,14.3,61.9,0.195,100,8.33,rain,0,0,25.2,18.3,344.1,1017.2,90.6,10,117.2,10.2,6,,2020-09-17T06:24:06,2020-09-17T18:51:21,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-18,23.4,10.8,17.5,23.4,10.8,17.5,4.6,46.8,0,0,0,,0,0,,10.2,55.9,1024.1,50,10,170.1,14.6,7,,2020-09-18T06:25:27,2020-09-18T18:49:18,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-19,22.2,8.1,14.7,22.2,8,14.6,4.3,53.2,0.169,100,4.17,rain,0,0,,11.3,40.6,1023.8,84.3,10,162.6,14,6,,2020-09-19T06:26:47,2020-09-19T18:47:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-20,23.9,11,16.9,23.9,11,16.9,6.6,52.6,0.169,100,4.17,rain,0,0,,9.6,89.2,1019.4,68.8,10,167.2,14.6,7,,2020-09-20T06:28:08,2020-09-20T18:45:12,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-21,25.8,10.1,18.7,25.8,10.1,18.7,7.3,51.7,0.254,100,4.17,rain,0,0,32.4,16.5,113.4,1019.1,38.7,10,168.5,14.4,6,,2020-09-21T06:29:28,2020-09-21T18:43:09,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-22,27,10.9,19.5,26.6,10.9,19.4,9.2,54,0.338,100,4.17,rain,0,0,28.8,16.2,101.4,1016.6,50.7,10,166.9,14.4,6,,2020-09-22T06:30:49,2020-09-22T18:41:06,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-23,26.1,15.2,20.2,26.1,15.2,20.2,12.3,62.3,0.259,100,8.33,rain,0,0,25.2,11.3,119.7,1010.3,59.2,10,125.5,10.9,6,,2020-09-23T06:32:10,2020-09-23T18:39:03,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-24,25,12.8,18.4,25,12.8,18.4,13.8,76.7,0.169,100,4.17,rain,0,0,,10.8,220.4,1009.9,42.8,10,122.4,10.5,6,,2020-09-24T06:33:31,2020-09-24T18:37:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-25,23.6,14.9,19,23.6,14.9,19,13.7,72.7,0.081,100,4.17,rain,0,0,32.4,21.5,138.8,1001.8,78.1,10,75.5,6.6,3,,2020-09-25T06:34:53,2020-09-25T18:34:57,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-26,16.1,9,11.9,16.1,7.1,11.5,9.1,83.6,7.08,100,8.33,rain,0,0,50.4,16.7,300.9,996,67.3,9.7,54.9,4.8,2,,2020-09-26T06:36:14,2020-09-26T18:32:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-27,17.1,7.3,11.6,17.1,5.7,10.8,5.4,67.2,0,0,0,,0,0,28.8,16.6,255.3,1008,70.6,10,117.3,10.1,6,,2020-09-27T06:37:36,2020-09-27T18:30:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-28,17.9,10.8,13.4,17.9,10.8,13.4,9.8,79.8,7.543,100,12.5,rain,0,0,36,18,70.2,1009.4,60.7,9,38.7,3.3,2,,2020-09-28T06:38:58,2020-09-28T18:28:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-09-29,15.4,11.3,13.1,15.4,11.3,13.1,9.8,81.5,0.007,100,4.17,rain,0,0,32.4,18.3,289.4,1013.7,82.8,8.8,82.1,7,4,,2020-09-29T06:40:20,2020-09-29T18:26:49,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-09-30,16.2,11.7,13.9,16.2,11.7,13.9,10.8,82.1,0.226,100,8.33,rain,0,0,39.6,30.6,303.2,1010.5,63.8,10,89.2,7.7,4,,2020-09-30T06:41:42,2020-09-30T18:24:47,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-01,14.9,13,13.8,14.9,13,13.8,11.3,85,1.161,100,8.33,rain,0,0,36,24.3,288.5,1005.6,92.8,9.9,36.8,3.1,2,,2020-10-01T06:43:04,2020-10-01T18:22:46,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-02,21.4,10.7,15.5,21.4,10.7,15.5,12.2,82.7,0.109,100,8.33,rain,0,0,,14.4,131.5,1006.3,63.5,7.8,98.8,8.3,5,,2020-10-02T06:44:27,2020-10-02T18:20:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-03,26.2,13.3,19.5,26.2,13.3,19.5,13.1,68.3,0,0,0,,0,0,36,21.5,123.4,1005.3,83.4,10,117.9,10.2,6,,2020-10-03T06:45:50,2020-10-03T18:18:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-04,22.1,13.2,18.6,22.1,13.2,18.6,11.6,65.7,5.235,100,8.33,rain,0,0,39.6,23.9,184.4,1006.3,33.5,9.9,137.3,11.9,6,,2020-10-04T06:47:13,2020-10-04T18:16:45,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
