name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2021-05-14,16.2,10.2,13.4,16.2,10.2,13.4,8,70.2,0.2,100,8.33,rain,0,0,39.6,27.2,281.6,1007.6,81.2,10,82.6,7,4,,2021-05-14T05:08:01,2021-05-14T20:13:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-15,21.6,5.7,15.2,21.6,5.7,15.2,8.8,68.5,0.044,100,4.17,rain,0,0,46.8,15.3,218.3,1010.4,61.5,9.4,141.3,12.3,6,,2021-05-15T05:06:46,2021-05-15T20:14:21,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-16,20,10.3,14.9,20,10.3,14.9,9.5,73,1.432,100,8.33,rain,0,0,25.2,19,281,1008,42.6,8.2,126.6,10.8,6,,2021-05-16T05:05:32,2021-05-16T20:15:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-17,14.3,11.8,13.2,14.3,11.8,13.2,10.2,82.4,14.767,100,8.33,rain,0,0,36,28,279.3,1004.9,87.1,9,32,2.8,1,,2021-05-17T05:04:20,2021-05-17T20:16:51,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-18,18,11.6,14.3,18,11.6,14.3,8.1,67.2,0.895,100,8.33,rain,0,0,54,33,298.3,1009.4,46.7,10,154.1,13.3,5,,2021-05-18T05:03:11,2021-05-18T20:18:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-19,18.5,6.2,13.2,18.5,5.3,13.2,8.1,72.8,13.53,100,8.33,rain,0,0,,22.5,308.7,1011.8,87,9.6,112.6,9.8,6,,2021-05-19T05:02:03,2021-05-19T20:19:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-20,17.5,10.1,13,17.5,10.1,13,8.2,75.1,16.318,100,16.67,rain,0,0,36,21.7,321.8,1014,78,9.8,84.6,7.1,5,,2021-05-20T05:00:57,2021-05-20T20:20:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-21,21,7.1,16.1,21,6.3,16,7.2,58.2,0,0,0,,0,0,28.8,21.1,223.9,1016.5,56.4,10,205.9,17.8,7,,2021-05-21T04:59:54,2021-05-21T20:21:39,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-22,17.5,11,14.7,17.5,11,14.7,8,65.2,0.781,100,8.33,rain,0,0,28.8,21,234.4,1013.4,70.1,10,60.5,5.1,3,,2021-05-22T04:58:52,2021-05-22T20:22:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-23,13.9,10.6,12,13.9,10.6,12,9.8,86.3,26.247,100,12.5,rain,0,0,25.2,18,332.2,1016.4,77.4,8.8,35.7,3.1,1,,2021-05-23T04:57:53,2021-05-23T20:23:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-24,17.2,5.8,13.5,17.2,5.8,13.5,9.2,76.1,12.353,100,8.33,rain,0,0,25.2,15.2,110.9,1022.1,71.9,10,129.4,11.4,6,,2021-05-24T04:56:55,2021-05-24T20:25:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-25,16.7,11.4,14.5,16.7,11.4,14.5,9.2,71,0.684,100,12.5,rain,0,0,39.6,26.9,306,1016.7,62.2,10,86,7.5,4,,2021-05-25T04:56:00,2021-05-25T20:26:10,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-26,21.5,5,15,21.5,5,15,3.5,49.1,0,0,0,,0,0,,12.5,232.8,1020.4,4.4,10,244.3,21.1,7,,2021-05-26T04:55:08,2021-05-26T20:27:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-27,22.1,7.5,16.1,22.1,7.5,16.1,7.1,57.2,0,0,0,,0,0,36,30.6,320.6,1016.2,49.4,10,201.3,17.5,7,,2021-05-27T04:54:17,2021-05-27T20:28:18,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-28,20.8,11.3,16.4,20.8,11.3,16.4,6.5,53.8,0,0,0,,0,0,38.9,27,305.8,1017.2,32.4,10,257.3,22.2,8,,2021-05-28T04:53:29,2021-05-28T20:29:20,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-29,19.2,11.2,15.6,19.2,11.2,15.6,6,54.2,0,0,0,,0,0,39.6,23.6,312.2,1018.5,68.3,10,179.5,15.3,6,,2021-05-29T04:52:43,2021-05-29T20:30:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-30,18.3,8.2,13.7,18.3,7,13.6,6.7,64,1.151,100,8.33,rain,0,0,25.2,17.4,312.8,1019.9,48.2,10,196.4,17.1,8,,2021-05-30T04:51:59,2021-05-30T20:31:19,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-31,18.5,11,14.1,18.5,11,14.1,8.2,69.4,0.389,100,12.5,rain,0,0,32.4,19.7,339.9,1019.2,51.3,10,94.4,8.3,4,,2021-05-31T04:51:18,2021-05-31T20:32:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-01,19.5,7.9,14.7,19.5,6.6,14.6,5.5,58.1,1.333,100,4.17,rain,0,0,25.2,13.2,356.8,1018,13.9,10,202.6,17.4,7,,2021-06-01T04:50:40,2021-06-01T20:33:12,0.71,Rain,Clear conditions throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-02,21.1,8.9,15.7,21.1,8.9,15.7,6.6,58,0,0,0,,0,0,,9,18.8,1020.7,14.1,10,205.3,17.7,8,,2021-06-02T04:50:03,2021-06-02T20:34:06,0.76,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-03,23.2,10,18.3,23.2,10,18.3,7.1,50.3,0,0,0,,0,0,,9.8,32.1,1024.3,4.4,10,235.7,20.3,8,,2021-06-03T04:49:30,2021-06-03T20:34:59,0.81,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-04,27,12.2,20.5,26.3,12.2,20.5,8.7,49.8,0,0,0,,0,0,,11.1,239,1024.2,1.8,10,233,20.1,7,,2021-06-04T04:48:58,2021-06-04T20:35:49,0.86,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-05,28,11.4,22.3,27,11.4,22.1,9.6,47.7,0,0,0,,0,0,32.4,16.3,217.3,1019.7,19.5,10,256.1,22.2,8,,2021-06-05T04:48:29,2021-06-05T20:36:38,0.9,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-06,25.7,16.2,21.1,25.7,16.2,21.1,12.9,61.5,0.012,100,4.17,rain,0,0,25.2,12.2,63.8,1017.7,35.9,10,209.4,18.2,7,,2021-06-06T04:48:03,2021-06-06T20:37:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-06-07,27.6,16.6,22.1,27.3,16.6,22,12.7,56.7,0,0,0,,0,0,,14.9,271.7,1018,25.4,10,200.7,17.1,8,,2021-06-07T04:47:39,2021-06-07T20:38:09,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-06-08,27.9,16.9,22.6,27,16.9,22.4,10.6,49.9,0,0,0,,0,0,,13.2,37.3,1017.3,29.4,10,262.8,22.7,8,,2021-06-08T04:47:18,2021-06-08T20:38:52,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-09,28.6,17,23.3,27.6,17,23.1,11,48.1,0,0,0,,0,0,,13.8,21.3,1016.1,43.9,10,248.8,21.6,9,,2021-06-09T04:46:59,2021-06-09T20:39:32,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-10,25.1,16.8,21.1,25.1,16.8,21.1,13.7,63.8,5.169,100,12.5,rain,0,0,51.8,18.7,344.5,1016.4,58.3,9.9,208.3,18.2,7,,2021-06-10T04:46:43,2021-06-10T20:40:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-11,25.1,14.6,20.5,25.1,14.6,20.5,12.6,62.5,3.718,100,8.33,rain,0,0,37.1,18.1,356.8,1015.7,44.7,10,198.5,17.2,7,,2021-06-11T04:46:29,2021-06-11T20:40:47,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,11880099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-12,27.3,16.4,21.5,27.2,16.4,21.5,14,64.7,4.225,100,4.17,rain,0,0,37.7,15,319.3,1014.9,44.3,10,237.6,20.5,8,,2021-06-12T04:46:18,2021-06-12T20:41:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-13,21,14.8,18.4,21,14.8,18.4,9.5,58.7,2.991,100,4.17,rain,0,0,43.2,28.7,315.4,1017.4,34.5,10,245.4,21.3,7,,2021-06-13T04:46:10,2021-06-13T20:41:53,0.04,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-14,22.5,10.4,17.3,22.5,10.4,17.3,6.7,51.4,0,0,0,,0,0,25.2,14.1,334.8,1020,12.5,10,227.5,19.8,7,,2021-06-14T04:46:04,2021-06-14T20:42:23,0.08,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-06-15,26.1,10.9,20,26.1,10.9,20,9.4,53.5,0,0,0,,0,0,25.2,12.4,312.4,1018.1,27.3,10,287.8,24.8,9,,2021-06-15T04:46:01,2021-06-15T20:42:50,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-16,28.8,14.5,22.3,27.8,14.5,22,11,53,0,0,0,,0,0,28.8,14.6,28.1,1016.6,36.6,10,287.6,25.1,8,,2021-06-16T04:46:00,2021-06-16T20:43:15,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,11880099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-17,29.2,17,23.7,28.6,17,23.5,13,53.4,0,0,0,,0,0,27.7,13.9,62,1018,12.3,10,265.8,22.9,8,,2021-06-17T04:46:01,2021-06-17T20:43:38,0.21,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-18,30.2,16.9,24.5,29.7,16.9,24.4,14.1,54.3,0,0,0,,0,0,25.2,12.6,78.9,1017.6,55,10,288.4,24.9,9,,2021-06-18T04:46:06,2021-06-18T20:43:58,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-19,31,18.5,25.4,30.8,18.5,25.4,15.5,56.3,0,0,0,,0,0,,12.1,48.3,1014.9,4.5,10,274,23.7,9,,2021-06-19T04:46:12,2021-06-19T20:44:16,0.32,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-20,31.1,19,25.7,31.2,19,25.8,16.2,57.1,0,0,0,,0,0,,10.7,89.9,1012.6,25.5,10,262.7,22.8,8,,2021-06-20T04:46:22,2021-06-20T20:44:31,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-21,32.2,18.5,26.5,32.6,18.5,26.7,17,58.2,0,0,0,,0,0,25.2,15.1,114.7,1008.4,42.9,10,232.9,20.2,8,,2021-06-21T04:46:33,2021-06-21T20:44:44,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-22,33.6,21.2,27.6,35.1,21.2,28.1,17.9,57.4,0,0,0,,0,0,25.2,12.5,177.1,1008.7,10.5,10.1,282.5,24.5,8,,2021-06-22T04:46:48,2021-06-22T20:44:54,0.46,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-06-23,34.8,19.8,28.3,35,19.8,28.5,17.8,57.5,0,0,0,,0,0,,10.7,244.4,1013.4,2.6,10,285.1,24.5,8,,2021-06-23T04:47:04,2021-06-23T20:45:02,0.49,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-24,37.1,20.3,29.7,38,20.3,30.4,18.2,54.3,0,0,0,,0,0,25.2,14.3,172.8,1013.9,12,10,273.7,23.5,8,,2021-06-24T04:47:23,2021-06-24T20:45:07,0.5,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-25,31,22.1,26.7,30.8,22.1,26.8,17.1,57.6,0,0,0,,0,0,28.8,19.7,297.1,1012.8,25.2,10,284.4,24.5,8,,2021-06-25T04:47:45,2021-06-25T20:45:09,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-26,29.3,18.6,24.4,28.5,18.6,24.2,14.1,55.2,0.169,100,4.17,rain,0,0,28.8,22.9,314.3,1014.7,31.5,10,283.1,24.4,9,,2021-06-26T04:48:08,2021-06-26T20:45:09,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-27,30.1,16.6,24.2,29.2,16.6,24,13.6,54.2,0,0,0,,0,0,,12.2,135.1,1015.8,52.2,10,246.6,21.2,8,,2021-06-27T04:48:34,2021-06-27T20:45:06,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-28,32.9,17.4,26,32.4,17.4,25.7,14.8,53.4,0,0,0,,0,0,,9.2,220.7,1015.7,20,10,278.5,24.1,9,,2021-06-28T04:49:03,2021-06-28T20:45:01,0.59,Clear,Partly cloudy throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-06-29,35.1,18.4,27.7,34.1,18.4,27.4,14.9,49.5,0,0,0,,0,0,32.4,15.4,145.8,1011.2,18,10.1,275.4,23.7,8,,2021-06-29T04:49:33,2021-06-29T20:44:53,0.64,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-06-30,30.7,20.8,25.5,30,20.8,25.3,14.5,52.2,0,0,0,,0,0,28.8,17.5,308.9,1008.8,32.9,10,260.8,22.6,8,,2021-06-30T04:50:06,2021-06-30T20:44:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-01,25.5,16.9,21.4,25.5,16.9,21.4,11.3,54.5,0.018,100,4.17,rain,0,0,36,28.6,300,1011.7,40.5,10,275.1,23.7,8,,2021-07-01T04:50:41,2021-07-01T20:44:30,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-02,23.7,16.7,20,23.7,16.7,20,12.6,63.3,0.398,100,4.17,rain,0,0,36,23,305.3,1013.4,50.9,10,165.7,14.3,9,,2021-07-02T04:51:17,2021-07-02T20:44:14,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-03,26.8,16.1,21.5,26.7,16.1,21.5,12.3,57.8,0,0,0,,0,0,36,28.7,304.6,1013.7,26.9,10,248.2,21.3,7,,2021-07-03T04:51:56,2021-07-03T20:43:55,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-04,28.8,13.7,22.9,27.7,13.7,22.7,11,49.9,0,0,0,,0,0,25.2,16.5,303.4,1011.5,43,11.3,233.3,20,8,,2021-07-04T04:52:37,2021-07-04T20:43:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-05,28.6,19.7,24.2,27.9,19.7,24.1,13.3,51.8,0.002,100,8.33,rain,0,0,,15.8,346.7,1010.7,56.4,10,174.3,15,8,,2021-07-05T04:53:20,2021-07-05T20:43:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-06,32.6,16.6,26.5,31.1,16.6,25.9,12.5,44.8,0,0,0,,0,0,25.2,13.7,304,1013.2,18.9,10,292.6,25.2,9,,2021-07-06T04:54:05,2021-07-06T20:42:45,0.95,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-07,35,18.1,28.1,34.2,18.1,27.8,14.3,45.6,0,0,0,,0,0,25.2,12.3,138.6,1014.8,0.5,10,280.6,24.4,8,,2021-07-07T04:54:52,2021-07-07T20:42:16,0.97,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-08,36.4,22.3,30.7,36.4,22.3,30.7,15.5,41.5,0,0,0,,0,0,25.2,15.8,128.5,1017.5,3.4,10,286.6,24.6,8,,2021-07-08T04:55:40,2021-07-08T20:41:45,0.99,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-09,30.5,21.1,26.1,31.4,21.1,26.6,18.6,64.3,6.578,100,8.33,rain,0,0,36,22.8,136,1015.7,67.7,9.6,79.3,7,3,,2021-07-09T04:56:30,2021-07-09T20:41:12,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-10,30.7,19,24.6,29.3,19,24.2,11.5,45.8,0,0,0,,0,0,28.8,21.4,314.3,1016.9,34.2,10,280.9,24,8,,2021-07-10T04:57:22,2021-07-10T20:40:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-11,28.8,20.5,23.5,29.3,20.5,23.6,16.5,65.5,2.116,100,12.5,rain,0,0,39.6,26.4,21.1,1014.2,48,10,179.5,15.7,6,,2021-07-11T04:58:16,2021-07-11T20:39:57,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-12,30.2,19.1,24.1,30.8,19.1,24.2,17.1,67.5,3.604,100,12.5,rain,0,0,25.2,14,338.1,1013.3,32.2,10,173.1,14.9,7,,2021-07-12T04:59:11,2021-07-12T20:39:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-13,34.5,18.4,27.1,34.8,18.4,27.3,17.2,59,0,0,0,,0,0,28.8,16.3,138.4,1010.5,28.1,9.9,243.7,21.1,7,,2021-07-13T05:00:07,2021-07-13T20:38:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-14,34,23,28.5,34,23,28.6,16.5,49.7,0.002,100,4.17,rain,0,0,25.2,19,160.7,1009.3,59.9,10,154.9,13.5,7,,2021-07-14T05:01:05,2021-07-14T20:37:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-15,31.1,19.8,25,29.6,19.8,24.6,15.8,62.5,9.589,100,12.5,rain,0,0,,11.8,256.2,1011.6,49.6,10.7,265,22.8,8,,2021-07-15T05:02:05,2021-07-15T20:36:58,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12756099999,12846099999,LHBP,E3429,11880099999,12840099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-16,31.1,17.3,25,30.8,17.3,25,15.5,57.6,0,0,0,,0,0,25.2,12.6,19.8,1012.3,51.1,10.4,194.9,17,7,,2021-07-16T05:03:05,2021-07-16T20:36:08,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12756099999,12846099999,LHBP,11880099999,12840099999,E3429,12839099999,12836099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-17,29.1,19.2,23.5,30.4,19.2,23.8,19.4,79.4,34.851,100,16.67,rain,0,0,43.2,15.2,345.4,1011.3,67.9,9.6,127.8,11,4,,2021-07-17T05:04:08,2021-07-17T20:35:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12756099999,12846099999,LHBP,11880099999,12840099999,E3429,12839099999,12836099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-18,29.6,19.3,23.7,31.4,19.3,23.9,18.4,73.3,5.358,100,16.67,rain,0,0,28.8,18.2,317.9,1010.4,65.1,10.1,164.3,14.1,6,,2021-07-18T05:05:11,2021-07-18T20:34:20,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12756099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-19,24.4,19.2,21.6,24.4,19.2,21.6,19,85.9,6.986,100,12.5,rain,0,0,,14.2,330.6,1011.6,72.6,10.2,79.8,6.7,4,,2021-07-19T05:06:15,2021-07-19T20:33:22,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12756099999,12846099999,LHBP,11880099999,E3429,12840099999,12839099999,12836099999,11858099999"
